Player,Pos,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Year,Team,Round,Pick,side,category,pos_abbr,school_abbr,overall,pos_rk,ovr_rk,grade
Garry Peters,-0.9801239838032758,-0.68543664780299,-1.154377360514234,-0.5545431019554216,-0.1507508105503668,-2.194194373562414,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2015,,,,,,6,14,,27,215,45
Ben Utecht,0.7530875915010213,1.606047389937826,0.1308502114657513,0.06602400179644938,NaN,NaN,NaN,NaN,NaN,2004,,,,,,,,,,,
Shawn Draper,0.31978469767494705,0.460305371067418,1.3274413991712548,1.699095327459272,-0.1507508105503668,-0.6242996709993085,-0.8681918327767755,2.194772005098446,0.02913255943161301,2001,18,5,156,0,2,3,6,156,,,
Neiron Ball,0.1031332507619099,0.07839136477728198,-0.15721803742631438,-0.42389739590239567,NaN,0.16064768028224408,NaN,NaN,NaN,2015,23,5,161,1,4,10,4,161,23,278,36
Ryan Hewitt,2.0529962729792444,0.842219377357554,0.06437292325988998,0.2946539873892455,0.0845442215522879,NaN,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2014,,,,,,16,20,,2,258,38
Jordan Phillips,-0.11351819615112724,1.22413338364769,1.903577896955386,1.2744967827869385,-0.6213408747556761,1.1025845018201073,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2015,18,2,52,1,1,4,10,52,4,46,85
Mike Otto,-0.3301696430641644,1.22413338364769,1.438236879514357,1.3724810623267087,-1.5625210031662948,-0.15333126023037696,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2007,,,,,,3,47,223,16,184,52
Keith Willis,0.7530875915010213,1.606047389937826,0.37460026822057607,0.8172368116013492,NaN,0.003658210025933549,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Isaiah Thompson,0.31978469767494705,0.460305371067418,1.2609641109653935,3.985395183387224,-1.7978160352689496,0.31763715053855457,-3.4354266451404474,4.005260069575042,3.8975833300142235,2011,,,,,,,,,,,
Palauni Ma Sun,0.31978469767494705,1.22413338364769,1.6819869362691817,3.528135212201635,-2.033111067371604,0.16064768028224408,-2.4727135905040702,2.194772005098446,3.8975833300142235,2007,,,,,,,,,,,
Dwayne Slay,1.1863904853270957,0.460305371067418,-0.6003999587987231,7.011487699378623E-4,-0.1507508105503668,NaN,-0.22638312968585753,NaN,NaN,2006,,,,,,,,,,,
Austin Seferian-Jenkins,0.7530875915010213,1.22413338364769,0.41891846035781694,-0.0972831307698323,NaN,-0.15333126023037696,NaN,NaN,NaN,2014,17,2,38,0,6,8,35,38,3,51,81
Kwame Harris,-0.3301696430641644,1.987961396227962,1.4825550716515978,1.3724810623267087,0.5551342857575973,NaN,-0.7612237155949558,0.3842839406218497,0.02913255943161301,2003,4,1,26,0,2,3,20,26,,,
Paris Gaines,2.0529962729792444,-0.68543664780299,-0.33449080597527786,-0.35857454287588414,NaN,-1.09526808176824,NaN,NaN,NaN,2002,,,,,,,,,,,
Daniel Brunskill,-0.3301696430641644,1.22413338364769,0.6626685171126417,NaN,-1.0919309389609855,-0.6242996709993085,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2017,,,,,,18,58,,10,335,31
Damarious Randall,1.1863904853270957,-1.067350654093126,-1.0435818801711318,-1.0444644996542696,1.2610193820655613,-1.09526808176824,0.6293618077686998,-1.4262041238547467,0.02913255943161301,2015,5,1,30,1,0,12,29,30,2,38,87
Zac Robinson,0.5364361445879842,0.07839136477728198,-0.644718150935964,-0.32591311636262843,0.5551342857575973,NaN,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2010,19,7,250,0,7,11,33,250,16,,30
Paul Richardson,-1.196775430716313,-0.68543664780299,-1.508922897612161,-1.240433058733807,1.2610193820655613,NaN,1.0572342764959783,0.3842839406218497,NaN,2014,0,2,45,0,3,0,34,45,14,71,74
Terreal Bierria,1.1863904853270957,0.460305371067418,-0.6003999587987231,-0.5545431019554216,0.790429317860252,-0.467310200742998,1.6990429795868962,-1.4262041238547467,0.02913255943161301,2002,0,4,120,1,0,5,7,120,,,
Jamon Meredith,-0.3301696430641644,1.22413338364769,1.3496004952398752,0.6865911055483233,-1.0919309389609855,1.5735529125890388,-0.9751599499585951,2.194772005098446,0.02913255943161301,2009,5,5,162,0,2,3,24,162,8,66,79
Chase Pittman,-0.5468210899772016,1.22413338364769,0.5961912289067804,0.8172368116013492,NaN,NaN,NaN,NaN,NaN,2007,2,7,213,1,1,2,1,213,18,190,51
Nick Hayden,-0.11351819615112724,0.842219377357554,1.0615322463478096,1.1765125032471684,-1.3272259710636403,2.04452132335797,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2008,9,6,181,1,1,4,42,181,17,,47
Chris Edwards,0.1031332507619099,1.22413338364769,-0.3788089981125187,-0.42389739590239567,NaN,NaN,NaN,NaN,NaN,2000,,,,,,,,,,,
Isaiah Wynn,3.13625350754443,0.460305371067418,1.5490323598574591,NaN,NaN,NaN,NaN,NaN,NaN,2018,,,,0,2,7,7,23,4,38,85
Charles Johnson,-0.5468210899772016,0.07839136477728198,0.5961912289067804,0.1966697078494753,0.3198392536549426,1.8875318531016598,0.4154255734050604,0.3842839406218497,NaN,2007,9,3,83,0,3,0,147,216,25,199,51
Derek Sherrod,-0.3301696430641644,1.22413338364769,1.7263051284064226,1.3071582093001943,-1.0919309389609855,0.31763715053855457,-1.8309048874131524,0.3842839406218497,0.02913255943161301,2011,5,1,32,0,2,3,30,32,5,36,87
J.D. Walton,1.6196933791531698,0.460305371067418,1.2609641109653935,1.3398196358134529,-1.3272259710636403,0.4746266207948651,-1.4030324186858738,0.3842839406218497,0.02913255943161301,2010,13,3,80,0,2,14,52,80,2,,59
Rashad Baker,1.1863904853270957,-1.449264660383262,-0.8663091116221683,-0.9138187936012436,0.790429317860252,0.003658210025933549,0.3084574562232408,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Earl Everett,0.1031332507619099,0.07839136477728198,-0.1128998452890735,-0.16260598379634383,-0.1507508105503668,-0.3103207304866875,-0.11941501250403788,NaN,NaN,2007,,,,,,10,4,,15,162,58
Parry Nickerson,-0.9801239838032758,-0.68543664780299,-1.3981274172690588,-1.501724470839859,NaN,-0.9382786115119296,NaN,NaN,NaN,2018,,,,1,0,6,105,179,14,117,68
Nathan Vasher,-0.9801239838032758,-1.449264660383262,-1.46460470547492,-0.9464802201144994,NaN,NaN,NaN,NaN,NaN,2004,26,4,110,1,0,5,16,110,13,91,72
Reggie Brown,-1.196775430716313,0.07839136477728198,-1.0435818801711318,-1.0771259261675252,1.9669044783735252,NaN,1.485106745223257,-1.4262041238547467,-3.839318211150997,2005,8,2,35,0,5,1,26,95,,,
T.C. Ostrander,0.5364361445879842,0.07839136477728198,-0.3566499020438983,0.4579611199555272,NaN,NaN,NaN,NaN,NaN,2008,,,,,,,,,,,
Jake Scott,-0.3301696430641644,1.22413338364769,0.8399412856616052,0.9152210911411165,0.3198392536549426,0.4746266207948651,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2004,22,5,141,0,2,3,97,141,13,166,59
Joseph Addai,-0.7634725368902386,-1.067350654093126,-0.644718150935964,-1.240433058733807,1.2610193820655613,-0.467310200742998,1.164202393677798,0.3842839406218497,0.02913255943161301,2006,22,1,30,0,5,1,1,30,5,47,86
Danny Etling,0.5364361445879842,0.07839136477728198,-0.46744538238700045,-0.06462170425657655,-0.6213408747556761,NaN,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2018,,,,0,7,11,1,219,25,,30
Ryan McKee,-0.3301696430641644,1.606047389937826,1.1723277266909118,0.8172368116013492,NaN,NaN,NaN,NaN,NaN,2009,,,,,,,,,,,
Chris Borland,0.9697390384140585,-1.067350654093126,0.10869111539713086,0.16400828133621956,-0.38604584265302144,0.9455950315637967,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2014,4,3,77,1,4,13,64,77,2,79,70
Mike McCray,0.9697390384140585,0.842219377357554,-0.00210436494597132,-0.06462170425657655,-0.38604584265302144,-0.7812891412556191,0.5223936905868801,0.3842839406218497,0.02913255943161301,2018,,,,,,13,13,,10,257,42
Marvin Jones,-1.196775430716313,0.07839136477728198,-0.9771045919652704,-1.0444644996542696,0.0845442215522879,0.16064768028224408,-0.22638312968585753,-1.4262041238547467,0.02913255943161301,2012,12,5,166,1,4,9,5,4,,,
Ryan Moats,-0.7634725368902386,-2.213092672963534,-0.7333545352104457,-1.0444644996542696,0.790429317860252,-0.3103207304866875,0.3084574562232408,0.3842839406218497,0.02913255943161301,2005,8,3,77,0,5,1,79,77,13,112,69
Rob Bruggeman,1.6196933791531698,0.842219377357554,1.1058504384850505,0.8825596646278607,NaN,1.4165634423327282,NaN,NaN,NaN,2009,,,,,,,,,,,
D.J. Moore-01,-0.9801239838032758,-1.831178666673398,-1.1322182644456136,-0.7178502345217062,1.4963144141682159,-0.6242996709993085,0.4154255734050604,0.3842839406218497,0.02913255943161301,2009,26,4,119,,,,,,,,
John Owens,0.7530875915010213,0.460305371067418,0.48539574856367823,-0.031960277743320796,1.2610193820655613,0.003658210025933549,0.3084574562232408,NaN,NaN,2002,15,5,138,0,6,8,11,138,,,
Parys Haralson,-0.5468210899772016,-0.303522641512854,0.21948659574023302,0.06602400179644938,-0.1507508105503668,0.4746266207948651,0.09452122185960143,0.3842839406218497,0.02913255943161301,2006,4,5,140,1,1,9,9,140,9,97,71
Makoa Freitas,0.31978469767494705,0.842219377357554,1.4160777834457365,0.8825596646278607,-2.033111067371604,2.3585002638705914,-2.0448411217767917,2.194772005098446,0.02913255943161301,2003,22,6,208,0,2,3,60,208,,,
Dan Stultz,2.2696477198922813,-1.067350654093126,-0.799831823416307,NaN,NaN,NaN,NaN,NaN,NaN,2001,,,,,,,,,,,
Kolton Miller,-0.3301696430641644,2.751789408808234,1.4603959755829774,0.5559453994952973,-0.38604584265302144,0.4746266207948651,0.7363299249505194,0.3842839406218497,0.02913255943161301,2018,,,,0,2,3,27,15,2,30,87
Devin Hester,-1.196775430716313,-1.067350654093126,-1.1765364565828544,-1.2077716322205512,1.2610193820655613,-0.7812891412556191,1.0572342764959783,NaN,NaN,2006,26,2,57,1,0,5,8,57,1,83,76
Bobby McCray,-0.5468210899772016,1.606047389937826,0.2638047878774739,-0.5218816754421659,0.0845442215522879,0.9455950315637967,NaN,NaN,NaN,2004,20,7,249,1,1,2,4,249,14,131,64
Jordan Thomas-01,-0.9801239838032758,-0.68543664780299,-1.2651728408573362,-0.4565588224156543,1.2610193820655613,-2.6651627843313452,1.0572342764959783,-1.4262041238547467,-3.839318211150997,2018,,,,,,,,,,,
Pisa Tinoisamoa,0.1031332507619099,-0.68543664780299,-0.26801351776941656,-0.42389739590239567,0.3198392536549426,-0.3103207304866875,-0.3333512468676772,-1.4262041238547467,0.02913255943161301,2003,24,2,43,1,4,9,65,43,,,
Stephon Heyer,-0.3301696430641644,1.606047389937826,2.0143733772984884,2.646276696343709,NaN,1.4165634423327282,-2.151809238958611,NaN,NaN,2007,,,,,,3,38,,21,245,39
"Odell Beckham, Jr.",-1.196775430716313,-1.067350654093126,-0.9992636880338909,-1.3057559117603215,1.2610193820655613,-2.194194373562414,0.843298042132339,-1.4262041238547467,-3.839318211150997,2014,30,1,12,,,,,,,,
Malaefou MacKenzie,-0.7634725368902386,-1.449264660383262,-0.22369532563217567,-0.35857454287588414,NaN,NaN,NaN,NaN,NaN,2003,20,7,218,0,5,1,3,218,,,
Dewayne Robertson,-0.11351819615112724,-0.303522641512854,1.6376687441319409,1.209173929760427,NaN,NaN,NaN,NaN,NaN,2003,25,1,4,1,1,4,54,4,,,
Brandon Doman,0.5364361445879842,0.07839136477728198,-0.7333545352104457,0.09868542830970513,-0.1507508105503668,NaN,-0.8681918327767755,-1.4262041238547467,0.02913255943161301,2002,4,5,163,0,7,11,55,163,,,
Beniquez Brown,0.1031332507619099,-0.303522641512854,-0.31233170990665743,-0.031960277743320796,-0.38604584265302144,-0.467310200742998,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2016,,,,,,13,30,,14,233,47
Tyler Eifert,0.7530875915010213,1.22413338364769,0.15300930753437172,-0.32591311636262843,0.5551342857575973,0.16064768028224408,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2013,12,1,21,0,6,8,11,21,1,13,93
Scott Mruczkowski,1.6196933791531698,0.842219377357554,1.7263051284064226,1.6664339009460163,NaN,1.1025845018201073,NaN,NaN,NaN,2005,31,7,242,0,2,14,142,242,5,134,66
Kevin Johnson,-0.9801239838032758,-0.68543664780299,-1.2208546487200953,-0.8484959405747321,1.9669044783735252,NaN,1.6990429795868962,-1.4262041238547467,-3.839318211150997,2015,16,1,16,0,3,0,48,32,,,
Leander Jordan,0.31978469767494705,0.842219377357554,1.9257369930240065,2.2216781516713757,-0.38604584265302144,0.6316160910511757,-1.0821280671404148,0.3842839406218497,0.02913255943161301,2000,9,3,82,0,2,7,85,82,,,
Branden Albert,0.31978469767494705,1.606047389937826,1.4603959755829774,1.2744967827869385,-1.5625210031662948,0.31763715053855457,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2008,29,1,15,0,2,7,41,15,1,12,95
Austin Rehkow,1.8363448260662072,0.460305371067418,-0.644718150935964,NaN,NaN,NaN,NaN,NaN,NaN,2017,,,,,,,,,,,
Trey Millard,2.0529962729792444,0.07839136477728198,0.08653201932851042,-0.4565588224156543,NaN,NaN,NaN,NaN,NaN,2014,4,7,245,0,5,16,10,245,1,248,40
Andrew Tiller,0.31978469767494705,0.842219377357554,1.7927824166122839,2.1563552986448644,-2.2684060994742588,-0.7812891412556191,-3.1145222935949883,0.3842839406218497,0.02913255943161301,2012,27,6,179,0,2,7,48,179,15,193,47
Vinny Sutherland,-1.196775430716313,-1.831178666673398,-1.1322182644456136,-0.9791416466277552,NaN,NaN,NaN,NaN,NaN,2001,21,5,136,0,3,0,47,136,,,
Lorenzo Mauldin,0.1031332507619099,0.842219377357554,0.35244117215195564,0.22933113436273106,-0.1507508105503668,0.31763715053855457,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2015,25,3,82,1,4,10,22,82,12,117,66
Nick Boyle,0.7530875915010213,0.842219377357554,0.5518730367695396,0.849898238114605,-0.6213408747556761,-0.15333126023037696,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2015,1,5,171,0,6,8,116,171,11,183,49
Corey Linsley,1.6196933791531698,0.460305371067418,1.1723277266909118,1.5031267683797347,-1.3272259710636403,2.3585002638705914,NaN,NaN,NaN,2014,5,5,161,0,2,14,2,161,11,,30
D.J. Hayden,-0.9801239838032758,-1.067350654093126,-1.154377360514234,-1.240433058733807,NaN,NaN,NaN,NaN,NaN,2013,23,1,12,1,0,6,78,12,,,
Brandon McGee,-0.9801239838032758,-1.067350654093126,-1.1100591683769931,-1.240433058733807,0.0845442215522879,-1.09526808176824,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2013,24,5,149,1,0,6,8,149,27,200,50
Jordan Tripp,0.1031332507619099,0.460305371067418,-0.20153622956355524,-0.35857454287588414,1.0257243499629065,0.16064768028224408,0.6293618077686998,-1.4262041238547467,-3.839318211150997,2014,18,5,171,1,4,,,,,,
Ty Sambrailo,-0.3301696430641644,1.606047389937826,1.5047141677202183,1.8950638865388123,-0.8566359068583308,0.31763715053855457,-1.8309048874131524,0.3842839406218497,0.02913255943161301,2015,13,2,59,0,2,3,76,59,11,90,70
Josh Allen,0.5364361445879842,1.22413338364769,-0.13505894135769395,-0.0972831307698323,0.0845442215522879,NaN,0.5223936905868801,-1.4262041238547467,0.02913255943161301,2018,,,,1,4,11,103,7,3,10,92
Tony Pape,-0.3301696430641644,1.606047389937826,1.7706233205436634,1.8950638865388123,-1.3272259710636403,0.7886055613074862,-1.8309048874131524,2.194772005098446,0.02913255943161301,2004,,,,0,2,3,13,221,19,241,47
Ameer Abdullah,-0.7634725368902386,-1.831178666673398,-0.8441500155535479,-0.5872045284686802,2.20219951047618,0.4746266207948651,1.6990429795868962,-1.4262041238547467,-3.839318211150997,2015,15,2,54,0,5,1,19,54,3,44,85
Aaron Humphrey,-0.5468210899772016,0.460305371067418,0.24164569180885348,1.0458667971941424,0.3198392536549426,0.003658210025933549,0.5223936905868801,NaN,NaN,2000,,,,,,,,,,,
James Newson,-1.196775430716313,-0.303522641512854,-0.6668772470045844,-0.06462170425657655,-0.38604584265302144,NaN,0.2014893390414211,0.3842839406218497,NaN,2004,,,,,,,,,,,
Josh Hubner,1.8363448260662072,0.842219377357554,-0.2458544217007961,0.9152210911411165,NaN,-1.2522575520245507,NaN,NaN,NaN,2013,,,,,,,,,,,
Mike Reilly,0.5364361445879842,0.460305371067418,-0.644718150935964,-0.12994455728308807,-0.6213408747556761,NaN,-0.5472874812313165,-1.4262041238547467,0.02913255943161301,2009,,,,1,4,,,,,,
Ed Hinkel,-1.196775430716313,-0.68543664780299,-1.1765364565828544,-0.7831730875482177,0.3198392536549426,NaN,0.2014893390414211,-1.4262041238547467,0.02913255943161301,2006,,,,,,,,,,,
Lawrence Thomas,-0.11351819615112724,0.460305371067418,0.9507367660047074,0.6539296790350675,0.5551342857575973,NaN,-0.11941501250403788,NaN,NaN,2016,,,,,,2,31,,28,307,35
Nathan Peterman,0.5364361445879842,0.07839136477728198,-0.3788089981125187,0.1313468548229638,-0.38604584265302144,NaN,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2017,7,5,171,0,7,11,39,171,6,69,77
Nick Deluca,0.1031332507619099,0.460305371067418,0.17516840360299216,0.22933113436273106,-0.8566359068583308,-0.467310200742998,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2018,,,,,,,,,,,
Jimmy Wilkerson,-0.5468210899772016,0.460305371067418,0.6183503249754009,0.4252996934422714,0.3198392536549426,1.2595739720764176,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2003,29,6,189,1,1,2,10,189,,,
Marqueston Huff,1.1863904853270957,-1.067350654093126,-1.0435818801711318,-0.9464802201144994,0.5551342857575973,-0.9382786115119296,0.4154255734050604,0.3842839406218497,0.02913255943161301,2014,10,4,122,1,0,6,103,122,16,108,66
Anwar Phillips,-0.9801239838032758,-0.68543664780299,-1.1100591683769931,-0.5872045284686802,NaN,NaN,NaN,NaN,NaN,2006,,,,,,6,0,,17,135,63
Jason Verrett,-0.9801239838032758,-1.831178666673398,-1.1986955526514749,-1.3057559117603215,1.4963144141682159,NaN,1.485106745223257,-1.4262041238547467,0.02913255943161301,2014,31,1,25,1,0,6,49,25,4,23,90
Andy Gallik,1.6196933791531698,0.07839136477728198,1.393918687377116,2.3523238577244014,-1.3272259710636403,1.2595739720764176,-1.9378730045949721,0.3842839406218497,0.02913255943161301,2015,10,6,208,0,2,18,37,208,7,245,40
Marcus Mariota,0.5364361445879842,0.842219377357554,-0.46744538238700045,-0.8484959405747321,0.790429317860252,NaN,0.7363299249505194,-1.4262041238547467,0.02913255943161301,2015,10,1,2,0,7,11,26,2,2,5,93
Aundrae Allison,-1.196775430716313,-0.68543664780299,-0.9992636880338909,-1.2730944852470656,1.0257243499629065,NaN,1.3781386280414374,NaN,NaN,2007,3,5,146,0,3,0,77,146,11,72,77
Dane Cruikshank,2.4862991668053187,-0.303522641512854,-0.8219909194849274,-1.2077716322205512,1.2610193820655613,0.6316160910511757,0.7363299249505194,-1.4262041238547467,0.02913255943161301,2018,,,,1,0,6,60,152,36,246,44
James Williams,-1.196775430716313,-1.067350654093126,-1.3981274172690588,-0.619865954981936,0.790429317860252,NaN,0.9502661593141587,0.3842839406218497,0.02913255943161301,2000,0,6,175,0,5,1,59,,27,286,41
Charles Sims,-0.7634725368902386,-0.68543664780299,-0.644718150935964,-0.9791416466277552,1.0257243499629065,-0.6242996709993085,1.2711705108596176,0.3842839406218497,0.02913255943161301,2014,17,3,69,0,5,1,46,69,6,86,70
Tre Flowers,2.4862991668053187,0.460305371067418,-0.95494549589665,-1.0771259261675252,0.3198392536549426,-0.467310200742998,0.843298042132339,NaN,NaN,2018,,,,1,0,12,33,146,20,221,48
Chris Johnson,-0.7634725368902386,-1.067350654093126,-1.0214227841025114,-1.7630158829459106,0.5551342857575973,NaN,1.6990429795868962,NaN,NaN,2008,10,1,24,1,0,5,22,245,,,
Joe Barksdale,-0.3301696430641644,1.22413338364769,1.8149415126809043,1.7317567539725278,-0.8566359068583308,1.2595739720764176,-1.1890961843222345,2.194772005098446,0.02913255943161301,2011,23,3,92,0,2,3,1,92,13,139,63
Abdul Hodge,0.9697390384140585,-0.68543664780299,-0.15721803742631438,-0.06462170425657655,-0.38604584265302144,NaN,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2006,5,3,67,1,4,9,23,67,2,58,84
David Wilson,-0.7634725368902386,-1.449264660383262,-0.8219909194849274,-1.3057559117603215,1.9669044783735252,NaN,1.9129792139505357,0.3842839406218497,0.02913255943161301,2012,30,1,32,1,0,1,12,32,3,52,84
D.J. Chark,-1.196775430716313,0.460305371067418,-0.9771045919652704,-1.4364016178133474,1.7316094462708707,-0.7812891412556191,1.5920748624050767,NaN,NaN,2018,,,,,,0,1,61,6,48,84
